idx,license,mapping_type,map_name
32658,GPL-3.0,spdx_id,MapExactID
425927,Unlicense,spdx_id,MapExactMatch
2129892,MIT,spdx_id,MapExactID
32886,LGPL-3.0,spdx_id,MapExactID
98430,AGPL-3.0-or-later,spdx_id,MapExactID
295133,CC-BY-4.0,spdx_id,MapExactID
33048,AGPL-3.0-only,spdx_id,MapExactMatch
4030854,Elastic-2.0,spdx_id,MapExactMatch
1802638,AGPL-3.0,spdx_id,MapExactID
33229,Apache-2.0,spdx_id,MapExactMatch
2589163,LGPL-2.1,spdx_id,MapExactID
229869,,unknown,MapNA
33382,ECL-2.0,spdx_id,MapExactID
4424453,Apache-2.0,spdx_id,MapExactMatch
1540983,BSD-3-Clause,spdx_id,MapExactID
295828,Unlicense,spdx_id,MapExactMatch
1672170,GPL-2.0-only,spdx_id,MapExactMatch
3376221,,unknown,MapNA
427116,GPL-2.0,spdx_id,MapExactID
34015,GPL-2.0,spdx_id,MapExactID
1672420,GPL-3.0-or-later,spdx_id,MapExactID
3310828,CC-BY-SA-4.0,spdx_id,MapExactMatch
361883,,unknown,MapNA
6129398,WTFPL,spdx_id,MapExactMatch
165872,AGPL-3.0,spdx_id,MapExactID
165879,LGPL-3.0,spdx_id,MapExactID
34878,CC-BY-NC-4.0,spdx_id,MapExactID
297033,Beerware,spdx_id,MapExactID
1149059,,unknown,MapNA
100502,LGPL-2.0,spdx_id,MapExactID
3049696,LGPL-2.0,spdx_id,MapExactID
3574020,GPL-2.0,spdx_id,MapExactID
35186,GPL-3.0,spdx_id,MapExactID
1018472,BSD-3-Clause,spdx_id,MapExactID
166664,AGPL-3.0,spdx_id,MapExactID
363527,GPL-3.0,spdx_id,MapExactID
1412231,MIT,spdx_id,MapExactID
36132,LGPL-2.1,spdx_id,MapExactID
2461004,AGPL-3.0-only,spdx_id,MapExactMatch
6393226,EFL-2.0,spdx_id,MapExactID
2723538,LGPL-2.1-or-later,spdx_id,MapExactID
5934939,LGPL-3.0,spdx_id,MapExactID
3837869,GD,spdx_id,MapExactMatch
2133963,Apache-2.0,spdx_id,MapExactMatch
2068494,GPL-3.0-only,spdx_id,MapExactMatch
2330704,EPICS,spdx_id,MapExactMatch
168080,EPL-2.0,spdx_id,MapExactID
37017,,unknown,MapNA
3707087,BSD-3-Clause,spdx_id,MapExactID
6263053,Beerware,spdx_id,MapExactMatch
1020234,BSD-2-Clause,spdx_id,MapExactID
2396491,BSD-3-Clause,spdx_id,MapExactMatch
6590808,Apache-2.0,spdx_id,MapExactMatch
4034941,SSPL-1.0,spdx_id,MapExactMatch
3183045,GPL-3.0,spdx_id,MapExactID
758247,GPL-3.0,spdx_id,MapExactID
6591137,CC-BY-NC-SA-3.0,spdx_id,MapExactID
37785,GPL-3.0,spdx_id,MapExactID
300120,NCSA,spdx_id,MapExactID
5805213,LGPL-3.0,spdx_id,MapExactID
2463053,Unlicense,spdx_id,MapExactMatch
759141,Elastic-2.0,spdx_id,MapExactID
5739919,Zlib,spdx_id,MapExactMatch
169652,CECILL-C,spdx_id,MapExactID
431803,LGPL-2.0-or-later,spdx_id,MapExactID
300755,LGPL-3.0-or-later,spdx_id,MapExactID
759565,CECILL-C,spdx_id,MapExactID
2529233,BSD-4-Clause,spdx_id,MapExactID
1742886,ISC,spdx_id,MapExactID
104519,AGPL-3.0,spdx_id,MapExactMatch
4954315,WTFPL,spdx_id,MapExactMatch
4954328,Apache-2.0,spdx_id,MapExactMatch
39177,MPL-2.0,spdx_id,MapExactID
3184950,WTFPL,spdx_id,MapExactID
5413233,WTFPL,spdx_id,MapExactMatch
367073,GPL-3.0,spdx_id,MapExactID
432613,ECL-2.0,spdx_id,MapExactID
301550,MulanPSL-2.0,spdx_id,MapExactID
760343,CC-BY-NC-3.0,spdx_id,MapExactID
1022518,BSL-1.0,spdx_id,MapExactID
39549,AGPL-3.0,spdx_id,MapExactID
694953,LGPL-2.1,spdx_id,MapExactID
2071282,CC-BY-NC-SA-4.0,spdx_id,MapExactID
170749,AGPL-3.0,spdx_id,MapExactID
433057,MIT,spdx_id,MapExactID
4889692,ECL-2.0,spdx_id,MapExactID
3447901,AGPL-3.0,spdx_id,MapExactID
826702,EPL-1.0,spdx_id,MapExactMatch
171351,BSD-4-Clause,spdx_id,MapExactID
40331,CC-BY-NC-3.0,spdx_id,MapExactID
40345,MIT,spdx_id,MapExactID
3645057,CC-BY-SA-4.0,spdx_id,MapExactID
302968,ZPL-2.0,spdx_id,MapExactID
303007,GPL-3.0,spdx_id,MapExactID
368612,CC-BY-SA-4.0,spdx_id,MapExactID
1023973,AGPL-3.0-only,spdx_id,MapExactMatch
368836,GPL-3.0,spdx_id,MapExactID
172282,LGPL-2.1,spdx_id,MapExactID
499969,,unknown,MapNA
1024340,LGPL-3.0,spdx_id,MapExactID
434548,BSD-3-Clause,spdx_id,MapExactMatch
696735,GPL-2.0-or-later,spdx_id,MapExactID
41477,BSD-3-Clause,spdx_id,MapExactID
7512945,AGPL-3.0-only,spdx_id,MapExactMatch
435164,LGPL-2.1-or-later,spdx_id,MapExactID
1025127,OGL-UK-3.0,spdx_id,MapExactMatch
435462,CC-BY-NC-SA-4.0,spdx_id,MapExactID
2729231,AGPL-3.0-only,spdx_id,MapExactID
42265,Zlib,spdx_id,MapExactID
2860347,CC-BY-NC-4.0,spdx_id,MapExactID
107902,Apache-2.0,spdx_id,MapExactID
828817,GPL-3.0,spdx_id,MapExactMatch
42532,Apache-2.0,spdx_id,MapExactMatch
108094,MIT,spdx_id,MapExactID
2991683,GPL-2.0,spdx_id,MapExactID
239252,,unknown,MapNA
108243,BSD-3-Clause-Clear,spdx_id,MapExactID
1877751,LGPL-3.0-or-later,spdx_id,MapExactID
5875491,Beerware,spdx_id,MapExactMatch
5154674,CC0-1.0,spdx_id,MapExactMatch
6072554,CC-BY-NC-SA-4.0,spdx_id,MapExactID
4172251,AGPL-3.0-only,spdx_id,MapExactMatch
2992675,MIT,spdx_id,MapExactID
830038,Beerware,spdx_id,MapExactMatch
43637,,unknown,MapNA
3189466,OSL-3.0,spdx_id,MapExactID
2075491,BSL-1.0,spdx_id,MapExactMatch
5483446,Libpng,spdx_id,MapExactID
175036,GPL-2.0,spdx_id,MapExactID
4631595,WTFPL,spdx_id,MapExactMatch
1682749,Elastic-2.0,spdx_id,MapExactMatch
44430,GPL-3.0,spdx_id,MapExactID
44584,Apache-2.0,spdx_id,MapExactMatch
5287468,NTIA-PD,spdx_id,MapExactMatch
4959877,GPL-2.0,spdx_id,MapExactID
4042427,NPOSL-3.0,spdx_id,MapExactID
2731787,CDDL-1.1,spdx_id,MapExactID
4501367,CC-BY-NC-SA-1.0,spdx_id,MapExactID
766164,EPL-2.0,spdx_id,MapExactID
831784,BSD-3-Clause,spdx_id,MapExactID
1159533,BSD-3-Clause,spdx_id,MapExactMatch
1356177,AGPL-3.0-only,spdx_id,MapExactMatch
6664686,Apache-2.0,spdx_id,MapExactID
307909,BSD-3-Clause,spdx_id,MapExactID
2863814,MIT,spdx_id,MapExactID
7648101,ZPL-1.1,spdx_id,MapExactID
242556,LGPL-3.0,spdx_id,MapExactID
2470894,EUPL-1.2,spdx_id,MapExactMatch
2470904,EUPL-1.2,spdx_id,MapExactMatch
4043939,MIT,spdx_id,MapExactID
1029579,MIT,spdx_id,MapExactMatch
5682685,Apache-2.0,spdx_id,MapExactMatch
