idx,license,mapping_type,map_name
504296,,undetermined,MapFuzzyMatch
3977706,,undetermined,MapNA
3977706,,undetermined,MapExactID
3977706,,undetermined,MapExactMatch
3977706,,undetermined,MapLicenseFamily
2929134,,undetermined,MapNA
2929134,,undetermined,MapExactID
2929134,,undetermined,MapExactMatch
2929134,,undetermined,MapLicenseFamily
2929134,,undetermined,MapFuzzyMatch
3977710,,undetermined,MapNA
3977710,,undetermined,MapExactID
3977710,,undetermined,MapExactMatch
3977710,,undetermined,MapLicenseFamily
6664686,,undetermined,MapNA
2535921,,undetermined,MapNA
2535921,,undetermined,MapExactID
2535921,,undetermined,MapExactMatch
2535921,,undetermined,MapLicenseFamily
3518965,,undetermined,MapNA
3518965,,undetermined,MapExactID
3518965,,undetermined,MapExactMatch
3518965,,undetermined,MapLicenseFamily
569850,,undetermined,MapNA
569850,,undetermined,MapExactID
569850,,undetermined,MapExactMatch
569850,,undetermined,MapLicenseFamily
831998,,undetermined,MapNA
831998,,undetermined,MapExactID
831998,,undetermined,MapExactMatch
831998,,undetermined,MapLicenseFamily
4239872,,undetermined,MapNA
4239872,,undetermined,MapExactID
4239872,,undetermined,MapExactMatch
4239872,,undetermined,MapLicenseFamily
4895235,,undetermined,MapNA
4895235,,undetermined,MapExactID
4895235,,undetermined,MapExactMatch
4895235,,undetermined,MapLicenseFamily
1421828,,undetermined,MapNA
1421828,,undetermined,MapExactID
1421828,,undetermined,MapExactMatch
1421828,,undetermined,MapLicenseFamily
4239876,,undetermined,MapNA
4239876,,undetermined,MapExactID
4239876,,undetermined,MapExactMatch
4239876,,undetermined,MapLicenseFamily
5288452,,undetermined,MapNA
5288452,,undetermined,MapExactID
5288452,,undetermined,MapExactMatch
5288452,,undetermined,MapLicenseFamily
5288452,,undetermined,MapFuzzyMatch
438794,,undetermined,MapNA
438794,,undetermined,MapExactID
438794,,undetermined,MapExactMatch
438794,,undetermined,MapLicenseFamily
5747213,,undetermined,MapNA
5747213,,undetermined,MapExactID
5747213,,undetermined,MapExactMatch
5747213,,undetermined,MapLicenseFamily
5419546,,undetermined,MapNA
5419546,,undetermined,MapExactID
5419546,,undetermined,MapExactMatch
5419546,,undetermined,MapLicenseFamily
5550618,,undetermined,MapNA
5550618,,undetermined,MapExactID
5550618,,undetermined,MapExactMatch
5550618,,undetermined,MapLicenseFamily
5550618,,undetermined,MapFuzzyMatch
5943836,,undetermined,MapNA
5943836,,undetermined,MapExactID
5943836,,undetermined,MapExactMatch
5943836,,undetermined,MapLicenseFamily
45606,,undetermined,MapNA
45606,,undetermined,MapExactID
45606,,undetermined,MapExactMatch
45606,,undetermined,MapLicenseFamily
45606,,undetermined,MapFuzzyMatch
4895272,,undetermined,MapNA
4895272,,undetermined,MapExactID
4895272,,undetermined,MapExactMatch
4895272,,undetermined,MapLicenseFamily
5288489,,undetermined,MapNA
5288489,,undetermined,MapExactID
5288489,,undetermined,MapExactMatch
5288489,,undetermined,MapLicenseFamily
6074920,,undetermined,MapNA
6074920,,undetermined,MapExactID
6074920,,undetermined,MapExactMatch
6074920,,undetermined,MapLicenseFamily
438829,,undetermined,MapNA
438829,,undetermined,MapExactID
438829,,undetermined,MapExactMatch
438829,,undetermined,MapLicenseFamily
438829,,undetermined,MapFuzzyMatch
2929199,,undetermined,MapNA
2929199,,undetermined,MapExactID
2929199,,undetermined,MapExactMatch
2929199,,undetermined,MapLicenseFamily
2929199,,undetermined,MapFuzzyMatch
45616,,undetermined,MapNA
45616,,undetermined,MapExactID
45616,,undetermined,MapExactMatch
45616,,undetermined,MapLicenseFamily
5681728,,undetermined,MapNA
5681728,,undetermined,MapExactID
5681728,,undetermined,MapExactMatch
5681728,,undetermined,MapLicenseFamily
4436550,,undetermined,MapNA
4436550,,undetermined,MapExactID
4436550,,undetermined,MapExactMatch
4436550,,undetermined,MapLicenseFamily
3519048,,undetermined,MapNA
3519048,,undetermined,MapExactID
3519048,,undetermined,MapExactMatch
3519048,,undetermined,MapLicenseFamily
2994761,,undetermined,MapNA
2994761,,undetermined,MapExactID
2994761,,undetermined,MapExactMatch
2994761,,undetermined,MapLicenseFamily
2994761,,undetermined,MapFuzzyMatch
6009420,,undetermined,MapNA
6009420,,undetermined,MapExactID
6009420,,undetermined,MapExactMatch
6009420,,undetermined,MapLicenseFamily
176724,,undetermined,MapNA
176724,,undetermined,MapExactID
176724,,undetermined,MapExactMatch
176724,,undetermined,MapLicenseFamily
4698712,,undetermined,MapNA
4698712,,undetermined,MapExactID
4698712,,undetermined,MapExactMatch
4698712,,undetermined,MapLicenseFamily
3519074,,undetermined,MapNA
3519074,,undetermined,MapExactID
3519074,,undetermined,MapExactMatch
3519074,,undetermined,MapLicenseFamily
2994791,,undetermined,MapNA
2994791,,undetermined,MapExactID
2994791,,undetermined,MapExactMatch
2994791,,undetermined,MapLicenseFamily
5616233,,undetermined,MapNA
5616233,,undetermined,MapExactID
5616233,,undetermined,MapExactMatch
5616233,,undetermined,MapLicenseFamily
5616233,,undetermined,MapFuzzyMatch
2011754,,undetermined,MapNA
2011754,,undetermined,MapExactID
2011754,,undetermined,MapExactMatch
2011754,,undetermined,MapLicenseFamily
6402666,,undetermined,MapNA
6402666,,undetermined,MapExactID
6402666,,undetermined,MapExactMatch
6402666,,undetermined,MapLicenseFamily
6402666,,undetermined,MapFuzzyMatch
701038,,undetermined,MapNA
701038,,undetermined,MapExactID
701038,,undetermined,MapExactMatch
701038,,undetermined,MapLicenseFamily
701038,,undetermined,MapFuzzyMatch
6009458,,undetermined,MapNA
6009458,,undetermined,MapExactID
6009458,,undetermined,MapExactMatch
6009458,,undetermined,MapLicenseFamily
4633205,,undetermined,MapNA
4633205,,undetermined,MapExactID
4633205,,undetermined,MapExactMatch
4633205,,undetermined,MapLicenseFamily
4633205,,undetermined,MapFuzzyMatch
569980,,undetermined,MapNA
569980,,undetermined,MapExactID
569980,,undetermined,MapExactMatch
569980,,undetermined,MapLicenseFamily
242301,,undetermined,MapNA
242301,,undetermined,MapExactID
242301,,undetermined,MapExactMatch
242301,,undetermined,MapLicenseFamily
242301,,undetermined,MapFuzzyMatch
2863742,,undetermined,MapNA
2863742,,undetermined,MapExactID
2863742,,undetermined,MapExactMatch
2863742,,undetermined,MapLicenseFamily
2863742,,undetermined,MapFuzzyMatch
3453566,,undetermined,MapNA
3453566,,undetermined,MapExactID
3453566,,undetermined,MapExactMatch
3453566,,undetermined,MapLicenseFamily
3453566,,undetermined,MapFuzzyMatch
6402690,,undetermined,MapNA
6402690,,undetermined,MapExactID
6402690,,undetermined,MapExactMatch
6402690,,undetermined,MapLicenseFamily
701061,,undetermined,MapNA
701061,,undetermined,MapExactID
701061,,undetermined,MapExactMatch
701061,,undetermined,MapLicenseFamily
2405001,,undetermined,MapNA
2405001,,undetermined,MapExactID
2405001,,undetermined,MapExactMatch
2405001,,undetermined,MapLicenseFamily
45710,,undetermined,MapNA
45710,,undetermined,MapExactID
45710,,undetermined,MapExactMatch
45710,,undetermined,MapLicenseFamily
5157523,,undetermined,MapNA
5157523,,undetermined,MapExactID
5157523,,undetermined,MapExactMatch
5157523,,undetermined,MapLicenseFamily
1159828,,undetermined,MapNA
1159828,,undetermined,MapExactID
1159828,,undetermined,MapExactMatch
1159828,,undetermined,MapLicenseFamily
2208407,,undetermined,MapNA
2208407,,undetermined,MapExactID
2208407,,undetermined,MapExactMatch
2208407,,undetermined,MapLicenseFamily
2208407,,undetermined,MapFuzzyMatch
5223068,,undetermined,MapNA
5223068,,undetermined,MapExactID
5223068,,undetermined,MapExactMatch
5223068,,undetermined,MapLicenseFamily
5223068,,undetermined,MapFuzzyMatch
6140574,,undetermined,MapNA
6140574,,undetermined,MapExactID
6140574,,undetermined,MapExactMatch
6140574,,undetermined,MapLicenseFamily
4108972,,undetermined,MapNA
4108972,,undetermined,MapExactID
4108972,,undetermined,MapExactMatch
4108972,,undetermined,MapLicenseFamily
4108972,,undetermined,MapFuzzyMatch
6468270,,undetermined,MapNA
6468270,,undetermined,MapExactID
6468270,,undetermined,MapExactMatch
6468270,,undetermined,MapLicenseFamily
3125935,,undetermined,MapNA
3125935,,undetermined,MapExactID
3125935,,undetermined,MapExactMatch
3125935,,undetermined,MapLicenseFamily
3125935,,undetermined,MapFuzzyMatch
4108977,,undetermined,MapNA
4108977,,undetermined,MapExactID
4108977,,undetermined,MapExactMatch
4108977,,undetermined,MapLicenseFamily
4960952,,undetermined,MapNA
4960952,,undetermined,MapExactID
4960952,,undetermined,MapExactMatch
4960952,,undetermined,MapLicenseFamily
2405049,,undetermined,MapNA
2405049,,undetermined,MapExactID
2405049,,undetermined,MapExactMatch
2405049,,undetermined,MapLicenseFamily
701115,,undetermined,MapNA
701115,,undetermined,MapExactID
701115,,undetermined,MapExactMatch
701115,,undetermined,MapLicenseFamily
5616316,,undetermined,MapNA
5616316,,undetermined,MapExactID
5616316,,undetermined,MapExactMatch
5616316,,undetermined,MapLicenseFamily
2863808,,undetermined,MapNA
2863808,,undetermined,MapExactID
2863808,,undetermined,MapExactMatch
2863808,,undetermined,MapLicenseFamily
2863808,,undetermined,MapFuzzyMatch
6402753,,undetermined,MapNA
6402753,,undetermined,MapExactID
6402753,,undetermined,MapExactMatch
6402753,,undetermined,MapLicenseFamily
2863811,,undetermined,MapNA
2863811,,undetermined,MapExactID
2863811,,undetermined,MapExactMatch
2863811,,undetermined,MapLicenseFamily
2863811,,undetermined,MapFuzzyMatch
3322563,,undetermined,MapNA
3322563,,undetermined,MapExactID
3322563,,undetermined,MapExactMatch
3322563,,undetermined,MapLicenseFamily
307909,,undetermined,MapNA
2863813,,undetermined,MapNA
2863813,,undetermined,MapExactID
2863813,,undetermined,MapExactMatch
2863813,,undetermined,MapLicenseFamily
2863813,,undetermined,MapFuzzyMatch
2863814,,undetermined,MapNA
6468294,,undetermined,MapNA
6468294,,undetermined,MapExactID
6468294,,undetermined,MapExactMatch
6468294,,undetermined,MapLicenseFamily
6468294,,undetermined,MapFuzzyMatch
2863817,,undetermined,MapNA
2863817,,undetermined,MapExactID
2863817,,undetermined,MapExactMatch
2863817,,undetermined,MapLicenseFamily
2863817,,undetermined,MapFuzzyMatch
5092046,,undetermined,MapNA
5092046,,undetermined,MapExactID
5092046,,undetermined,MapExactMatch
5092046,,undetermined,MapLicenseFamily
5092046,,undetermined,MapFuzzyMatch
570063,,undetermined,MapNA
570063,,undetermined,MapExactID
570063,,undetermined,MapExactMatch
570063,,undetermined,MapLicenseFamily
5681872,,undetermined,MapNA
5681872,,undetermined,MapExactID
5681872,,undetermined,MapExactMatch
5681872,,undetermined,MapLicenseFamily
5681872,,undetermined,MapFuzzyMatch
2470612,,undetermined,MapNA
2470612,,undetermined,MapExactID
2470612,,undetermined,MapExactMatch
2470612,,undetermined,MapLicenseFamily
4240085,,undetermined,MapNA
4240085,,undetermined,MapExactID
4240085,,undetermined,MapExactMatch
4240085,,undetermined,MapLicenseFamily
701143,,undetermined,MapNA
701143,,undetermined,MapExactID
701143,,undetermined,MapExactMatch
701143,,undetermined,MapLicenseFamily
3846872,,undetermined,MapNA
3846872,,undetermined,MapExactID
3846872,,undetermined,MapExactMatch
3846872,,undetermined,MapLicenseFamily
3519203,,undetermined,MapNA
3519203,,undetermined,MapExactID
3519203,,undetermined,MapExactMatch
3519203,,undetermined,MapLicenseFamily
5878499,,undetermined,MapNA
5878499,,undetermined,MapExactID
5878499,,undetermined,MapExactMatch
5878499,,undetermined,MapLicenseFamily
3519207,,undetermined,MapNA
3519207,,undetermined,MapExactID
3519207,,undetermined,MapExactMatch
3519207,,undetermined,MapLicenseFamily
6402797,,undetermined,MapNA
6402797,,undetermined,MapExactID
6402797,,undetermined,MapExactMatch
6402797,,undetermined,MapLicenseFamily
2077423,,undetermined,MapNA
2077423,,undetermined,MapExactID
2077423,,undetermined,MapExactMatch
2077423,,undetermined,MapLicenseFamily
176881,,undetermined,MapNA
176881,,undetermined,MapExactID
176881,,undetermined,MapExactMatch
176881,,undetermined,MapLicenseFamily
373489,,undetermined,MapNA
373489,,undetermined,MapExactID
373489,,undetermined,MapExactMatch
373489,,undetermined,MapLicenseFamily
5092081,,undetermined,MapNA
5092081,,undetermined,MapExactID
5092081,,undetermined,MapExactMatch
5092081,,undetermined,MapLicenseFamily
5092081,,undetermined,MapFuzzyMatch
4895482,,undetermined,MapNA
4895482,,undetermined,MapExactID
4895482,,undetermined,MapExactMatch
4895482,,undetermined,MapLicenseFamily
5681914,,undetermined,MapNA
5681914,,undetermined,MapExactID
5681914,,undetermined,MapExactMatch
5681914,,undetermined,MapLicenseFamily
7516930,,undetermined,MapNA
7516930,,undetermined,MapExactID
7516930,,undetermined,MapExactMatch
7516930,,undetermined,MapLicenseFamily
7516930,,undetermined,MapFuzzyMatch
242437,,undetermined,MapNA
242437,,undetermined,MapExactID
242437,,undetermined,MapExactMatch
242437,,undetermined,MapLicenseFamily
4109061,,undetermined,MapNA
4109061,,undetermined,MapExactID
4109061,,undetermined,MapExactMatch
4109061,,undetermined,MapLicenseFamily
4109061,,undetermined,MapFuzzyMatch
3781383,,undetermined,MapNA
3781383,,undetermined,MapExactID
3781383,,undetermined,MapExactMatch
3781383,,undetermined,MapLicenseFamily
2732816,,undetermined,MapNA
2732816,,undetermined,MapExactID
2732816,,undetermined,MapExactMatch
2732816,,undetermined,MapLicenseFamily
4174610,,undetermined,MapNA
4174610,,undetermined,MapExactID
4174610,,undetermined,MapExactMatch
4174610,,undetermined,MapLicenseFamily
176919,,undetermined,MapNA
176919,,undetermined,MapExactID
176919,,undetermined,MapExactMatch
176919,,undetermined,MapLicenseFamily
176919,,undetermined,MapFuzzyMatch
2798363,,undetermined,MapNA
2798363,,undetermined,MapExactID
2798363,,undetermined,MapExactMatch
2798363,,undetermined,MapLicenseFamily
6140713,,undetermined,MapNA
6140713,,undetermined,MapExactID
6140713,,undetermined,MapExactMatch
6140713,,undetermined,MapLicenseFamily
4043564,,undetermined,MapNA
4043564,,undetermined,MapExactID
4043564,,undetermined,MapExactMatch
4043564,,undetermined,MapLicenseFamily
308016,,undetermined,MapNA
308016,,undetermined,MapExactID
308016,,undetermined,MapExactMatch
308016,,undetermined,MapLicenseFamily
2929463,,undetermined,MapNA
2929463,,undetermined,MapExactID
2929463,,undetermined,MapExactMatch
2929463,,undetermined,MapLicenseFamily
2929464,,undetermined,MapNA
2929464,,undetermined,MapExactID
2929464,,undetermined,MapExactMatch
2929464,,undetermined,MapLicenseFamily
2929464,,undetermined,MapFuzzyMatch
5813049,,undetermined,MapNA
5813049,,undetermined,MapExactID
5813049,,undetermined,MapExactMatch
5813049,,undetermined,MapLicenseFamily
2929471,,undetermined,MapNA
2929471,,undetermined,MapExactID
2929471,,undetermined,MapExactMatch
2929471,,undetermined,MapLicenseFamily
2929471,,undetermined,MapFuzzyMatch
6468415,,undetermined,MapNA
6468415,,undetermined,MapExactID
6468415,,undetermined,MapExactMatch
6468415,,undetermined,MapLicenseFamily
6075203,,undetermined,MapNA
6075203,,undetermined,MapExactID
6075203,,undetermined,MapExactMatch
6075203,,undetermined,MapLicenseFamily
6075203,,undetermined,MapFuzzyMatch
5485382,,undetermined,MapNA
5485382,,undetermined,MapExactID
5485382,,undetermined,MapExactMatch
5485382,,undetermined,MapLicenseFamily
5485382,,undetermined,MapFuzzyMatch
7320393,,undetermined,MapNA
7320393,,undetermined,MapExactID
7320393,,undetermined,MapExactMatch
7320393,,undetermined,MapLicenseFamily
2405197,,undetermined,MapNA
2405197,,undetermined,MapExactID
2405197,,undetermined,MapExactMatch
2405197,,undetermined,MapLicenseFamily
3191631,,undetermined,MapNA
3191631,,undetermined,MapExactID
3191631,,undetermined,MapExactMatch
3191631,,undetermined,MapLicenseFamily
2929494,,undetermined,MapNA
2929494,,undetermined,MapExactID
2929494,,undetermined,MapExactMatch
2929494,,undetermined,MapLicenseFamily
176983,,undetermined,MapNA
176983,,undetermined,MapExactID
176983,,undetermined,MapExactMatch
176983,,undetermined,MapLicenseFamily
2536280,,undetermined,MapNA
2536280,,undetermined,MapExactID
2536280,,undetermined,MapExactMatch
2536280,,undetermined,MapLicenseFamily
6337371,,undetermined,MapNA
6337371,,undetermined,MapExactID
6337371,,undetermined,MapExactMatch
6337371,,undetermined,MapLicenseFamily
2143068,,undetermined,MapNA
2143068,,undetermined,MapExactID
2143068,,undetermined,MapExactMatch
2143068,,undetermined,MapLicenseFamily
1880929,,undetermined,MapNA
1880929,,undetermined,MapExactID
1880929,,undetermined,MapExactMatch
1880929,,undetermined,MapLicenseFamily
1880929,,undetermined,MapFuzzyMatch
7648101,,undetermined,MapNA
1028966,,undetermined,MapNA
1028966,,undetermined,MapExactID
1028966,,undetermined,MapExactMatch
1028966,,undetermined,MapLicenseFamily
6468455,,undetermined,MapNA
6468455,,undetermined,MapExactID
6468455,,undetermined,MapExactMatch
6468455,,undetermined,MapLicenseFamily
4174698,,undetermined,MapNA
4174698,,undetermined,MapExactID
4174698,,undetermined,MapExactMatch
4174698,,undetermined,MapLicenseFamily
7320427,,undetermined,MapNA
7320427,,undetermined,MapExactID
7320427,,undetermined,MapExactMatch
7320427,,undetermined,MapLicenseFamily
6468461,,undetermined,MapNA
6468461,,undetermined,MapExactID
6468461,,undetermined,MapExactMatch
6468461,,undetermined,MapLicenseFamily
6468461,,undetermined,MapFuzzyMatch
2929521,,undetermined,MapNA
2929521,,undetermined,MapExactID
2929521,,undetermined,MapExactMatch
2929521,,undetermined,MapLicenseFamily
7320438,,undetermined,MapNA
7320438,,undetermined,MapExactID
7320438,,undetermined,MapExactMatch
7320438,,undetermined,MapLicenseFamily
1815417,,undetermined,MapNA
1815417,,undetermined,MapExactID
1815417,,undetermined,MapExactMatch
1815417,,undetermined,MapLicenseFamily
177020,,undetermined,MapNA
177020,,undetermined,MapExactID
177020,,undetermined,MapExactMatch
177020,,undetermined,MapLicenseFamily
242556,,undetermined,MapNA
308093,,undetermined,MapNA
308093,,undetermined,MapExactID
308093,,undetermined,MapExactMatch
308093,,undetermined,MapLicenseFamily
2929541,,undetermined,MapNA
2929541,,undetermined,MapExactID
2929541,,undetermined,MapExactMatch
2929541,,undetermined,MapLicenseFamily
2929541,,undetermined,MapFuzzyMatch
3781514,,undetermined,MapNA
3781514,,undetermined,MapExactID
3781514,,undetermined,MapExactMatch
3781514,,undetermined,MapLicenseFamily
3781514,,undetermined,MapFuzzyMatch
5419915,,undetermined,MapNA
5419915,,undetermined,MapExactID
5419915,,undetermined,MapExactMatch
5419915,,undetermined,MapLicenseFamily
3388300,,undetermined,MapNA
3388300,,undetermined,MapExactID
3388300,,undetermined,MapExactMatch
3388300,,undetermined,MapLicenseFamily
3584909,,undetermined,MapNA
3584909,,undetermined,MapExactID
3584909,,undetermined,MapExactMatch
3584909,,undetermined,MapLicenseFamily
3519378,,undetermined,MapNA
3519378,,undetermined,MapExactID
3519378,,undetermined,MapExactMatch
3519378,,undetermined,MapLicenseFamily
439189,,undetermined,MapNA
439189,,undetermined,MapExactID
439189,,undetermined,MapExactMatch
439189,,undetermined,MapLicenseFamily
3584924,,undetermined,MapNA
3584924,,undetermined,MapExactID
3584924,,undetermined,MapExactMatch
3584924,,undetermined,MapLicenseFamily
4436894,,undetermined,MapNA
4436894,,undetermined,MapExactID
4436894,,undetermined,MapExactMatch
4436894,,undetermined,MapLicenseFamily
4109215,,undetermined,MapNA
4109215,,undetermined,MapExactID
4109215,,undetermined,MapExactMatch
4109215,,undetermined,MapLicenseFamily
6468514,,undetermined,MapNA
6468514,,undetermined,MapExactID
6468514,,undetermined,MapExactMatch
6468514,,undetermined,MapLicenseFamily
4109223,,undetermined,MapNA
4109223,,undetermined,MapExactID
4109223,,undetermined,MapExactMatch
4109223,,undetermined,MapLicenseFamily
7058345,,undetermined,MapNA
7058345,,undetermined,MapExactID
7058345,,undetermined,MapExactMatch
7058345,,undetermined,MapLicenseFamily
3519403,,undetermined,MapNA
3519403,,undetermined,MapExactID
3519403,,undetermined,MapExactMatch
3519403,,undetermined,MapLicenseFamily
373676,,undetermined,MapNA
373676,,undetermined,MapExactID
373676,,undetermined,MapExactMatch
373676,,undetermined,MapLicenseFamily
373676,,undetermined,MapFuzzyMatch
242605,,undetermined,MapNA
242605,,undetermined,MapExactID
242605,,undetermined,MapExactMatch
242605,,undetermined,MapLicenseFamily
1815469,,undetermined,MapNA
1815469,,undetermined,MapExactID
1815469,,undetermined,MapExactMatch
1815469,,undetermined,MapLicenseFamily
2798509,,undetermined,MapNA
2798509,,undetermined,MapExactID
2798509,,undetermined,MapExactMatch
2798509,,undetermined,MapLicenseFamily
2798509,,undetermined,MapFuzzyMatch
4240303,,undetermined,MapNA
4240303,,undetermined,MapExactID
4240303,,undetermined,MapExactMatch
4240303,,undetermined,MapLicenseFamily
3126196,,undetermined,MapNA
3126196,,undetermined,MapExactID
3126196,,undetermined,MapExactMatch
3126196,,undetermined,MapLicenseFamily
1881022,,undetermined,MapNA
1881022,,undetermined,MapExactID
1881022,,undetermined,MapExactMatch
1881022,,undetermined,MapLicenseFamily
1881022,,undetermined,MapFuzzyMatch
4961217,,undetermined,MapNA
4961217,,undetermined,MapExactID
4961217,,undetermined,MapExactMatch
4961217,,undetermined,MapLicenseFamily
4961217,,undetermined,MapFuzzyMatch
5288902,,undetermined,MapNA
5288902,,undetermined,MapExactID
5288902,,undetermined,MapExactMatch
5288902,,undetermined,MapLicenseFamily
1029063,,undetermined,MapNA
1029063,,undetermined,MapExactID
1029063,,undetermined,MapExactMatch
1029063,,undetermined,MapLicenseFamily
1684423,,undetermined,MapNA
1684423,,undetermined,MapExactID
1684423,,undetermined,MapExactMatch
1684423,,undetermined,MapLicenseFamily
46030,,undetermined,MapNA
46030,,undetermined,MapExactID
46030,,undetermined,MapExactMatch
46030,,undetermined,MapLicenseFamily
3126225,,undetermined,MapNA
3126225,,undetermined,MapExactID
3126225,,undetermined,MapExactMatch
3126225,,undetermined,MapLicenseFamily
5682131,,undetermined,MapNA
5682131,,undetermined,MapExactID
5682131,,undetermined,MapExactMatch
5682131,,undetermined,MapLicenseFamily
3519448,,undetermined,MapNA
3519448,,undetermined,MapExactID
3519448,,undetermined,MapExactMatch
3519448,,undetermined,MapLicenseFamily
1356761,,undetermined,MapNA
1356761,,undetermined,MapExactID
1356761,,undetermined,MapExactMatch
1356761,,undetermined,MapLicenseFamily
242651,,undetermined,MapNA
242651,,undetermined,MapExactID
242651,,undetermined,MapExactMatch
242651,,undetermined,MapLicenseFamily
1881057,,undetermined,MapNA
1881057,,undetermined,MapExactID
1881057,,undetermined,MapExactMatch
1881057,,undetermined,MapLicenseFamily
5288938,,undetermined,MapNA
5288938,,undetermined,MapExactID
5288938,,undetermined,MapExactMatch
5288938,,undetermined,MapLicenseFamily
308203,,undetermined,MapNA
308203,,undetermined,MapExactID
308203,,undetermined,MapExactMatch
308203,,undetermined,MapLicenseFamily
2208750,,undetermined,MapNA
2208750,,undetermined,MapExactID
2208750,,undetermined,MapExactMatch
2208750,,undetermined,MapLicenseFamily
2470894,,undetermined,MapNA
2470894,,undetermined,MapExactID
3126254,,undetermined,MapNA
3126254,,undetermined,MapExactID
3126254,,undetermined,MapExactMatch
3126254,,undetermined,MapLicenseFamily
5026798,,undetermined,MapNA
5026798,,undetermined,MapExactID
5026798,,undetermined,MapExactMatch
5026798,,undetermined,MapLicenseFamily
2470904,,undetermined,MapNA
2470904,,undetermined,MapExactID
504825,,undetermined,MapNA
504825,,undetermined,MapExactID
504825,,undetermined,MapExactMatch
504825,,undetermined,MapLicenseFamily
504825,,undetermined,MapFuzzyMatch
3519483,,undetermined,MapNA
3519483,,undetermined,MapExactID
3519483,,undetermined,MapExactMatch
3519483,,undetermined,MapLicenseFamily
2601981,,undetermined,MapNA
2601981,,undetermined,MapExactID
2601981,,undetermined,MapExactMatch
2601981,,undetermined,MapLicenseFamily
2995199,,undetermined,MapNA
2995199,,undetermined,MapExactID
2995199,,undetermined,MapExactMatch
2995199,,undetermined,MapLicenseFamily
5878788,,undetermined,MapNA
5878788,,undetermined,MapExactID
5878788,,undetermined,MapExactMatch
5878788,,undetermined,MapLicenseFamily
177157,,undetermined,MapNA
177157,,undetermined,MapExactID
177157,,undetermined,MapExactMatch
177157,,undetermined,MapLicenseFamily
177157,,undetermined,MapFuzzyMatch
46086,,undetermined,MapNA
46086,,undetermined,MapExactID
46086,,undetermined,MapExactMatch
46086,,undetermined,MapLicenseFamily
46086,,undetermined,MapFuzzyMatch
4240392,,undetermined,MapNA
4240392,,undetermined,MapExactID
4240392,,undetermined,MapExactMatch
4240392,,undetermined,MapLicenseFamily
2864140,,undetermined,MapNA
2864140,,undetermined,MapExactID
2864140,,undetermined,MapExactMatch
2864140,,undetermined,MapLicenseFamily
2602008,,undetermined,MapNA
2602008,,undetermined,MapExactID
2602008,,undetermined,MapExactMatch
2602008,,undetermined,MapLicenseFamily
5092376,,undetermined,MapNA
5092376,,undetermined,MapExactID
5092376,,undetermined,MapExactMatch
5092376,,undetermined,MapLicenseFamily
701466,,undetermined,MapNA
701466,,undetermined,MapExactID
701466,,undetermined,MapExactMatch
701466,,undetermined,MapLicenseFamily
2667555,,undetermined,MapNA
2667555,,undetermined,MapExactID
2667555,,undetermined,MapExactMatch
2667555,,undetermined,MapLicenseFamily
2667555,,undetermined,MapFuzzyMatch
7320616,,undetermined,MapNA
7320616,,undetermined,MapExactID
7320616,,undetermined,MapExactMatch
7320616,,undetermined,MapLicenseFamily
2995241,,undetermined,MapNA
2995241,,undetermined,MapExactID
2995241,,undetermined,MapExactMatch
2995241,,undetermined,MapLicenseFamily
242730,,undetermined,MapNA
242730,,undetermined,MapExactID
242730,,undetermined,MapExactMatch
242730,,undetermined,MapLicenseFamily
